            main_id            |plx_value|     rvz_redshift     |teff 
"HD   9298"                    |3.6473   |-2.6685092011646816E-6|12316
"HD   9298"                    |3.6473   |-2.6685092011646816E-6|12560
"HD   9604"                    |3.1035   |-1.367603438606757E-5 |11668
"HD   9604"                    |3.1035   |-1.367603438606757E-5 |11671
"HD   9612"                    |3.4721   |-2.5016994214865917E-5|11181
"HD   9612"                    |3.4721   |-2.5016994214865917E-5|12794
"HD  11188"                    |3.1949   |-6.771121892057419E-5 |11749
"HD  11188"                    |3.1949   |-6.771121892057419E-5 |12348
"HD  11336"                    |3.3712   |-6.671059388796419E-5 |12474
"HD  11336"                    |3.3712   |-6.671059388796419E-5 |12483
"HD  12518"                    |5.6245   |-6.671259651147565E-6 |11376
"HD  12518"                    |5.6245   |-6.671259651147565E-6 |11885
"HD  12895"                    |1.1657   |-3.402295892940277E-5 |13657
"HD  13101"                    |1.2449   |-9.406065114281326E-5 |11960
"HD  13101"                    |1.2449   |-9.406065114281326E-5 |11967
"HD  13679"                    |4.2916   |-4.336239222724192E-5 |11169
"HD  13679"                    |4.2916   |-4.336239222724192E-5 |11562
"HD  14220"                    |1.9407   |-1.447563401171248E-4 |14758
"HD  14272"                    |4.3769   |-2.6351216327324956E-5|12134
"HD  14272"                    |4.3769   |-2.6351216327324956E-5|12466
"HD  14272"                    |4.3769   |-2.6351216327324956E-5|12797
"HD  14581"                    |1.4626   |-4.336239222724192E-5 |11687
"HD  14722"                    |1.094    |-4.536368801477675E-5 |16979
"HD  14723"                    |1.6159   |-2.5350549909930464E-5|11912

OVERFLOW (more rows were available but have been truncated by the TAP service)
